"동별(1)",동별(2),동별(3),2025,2025,2025,2025,2025,2025,2025,2025,2025
"동별(1)",동별(2),동별(3),장애정도별,장애정도별,장애정도별,장애정도별,장애정도별,장애정도별,장애정도별,장애정도별,장애정도별
"동별(1)",동별(2),동별(3),소계,소계,소계,심한 장애,심한 장애,심한 장애,심하지 않은 장애,심하지 않은 장애,심하지 않은 장애
"동별(1)",동별(2),동별(3),계,남자,여자,계,남자,여자,계,남자,여자
"합계",용산구,이태원2동,299,172,127,86,62,24,213,110,103
"합계",용산구,한남동,348,193,155,96,64,32,252,129,123
"합계",용산구,서빙고동,340,199,141,133,83,50,207,116,91
"합계",용산구,보광동,318,193,125,106,61,45,212,132,80
"합계",용산구,기타,-,-,-,-,-,-,-,-,-
"합계",은평구,소계,21099,12244,8855,7754,4846,2908,13345,7398,5947
"합계",은평구,녹번동,1630,938,692,528,307,221,1102,631,471
"합계",은평구,불광1동,1438,806,632,495,279,216,943,527,416
"합계",은평구,불광2동,1454,846,608,491,292,199,963,554,409
"합계",은평구,갈현1동,687,394,293,242,143,99,445,251,194
"합계",은평구,갈현2동,1251,724,527,447,266,181,804,458,346
"합계",은평구,구산동,2100,1438,662,1116,871,245,984,567,417
"합계",은평구,대조동,1242,714,528,432,264,168,810,450,360
"합계",은평구,응암1동,1314,721,593,442,258,184,872,463,409
"합계",은평구,응암2동,955,534,421,354,216,138,601,318,283
"합계",은평구,응암3동,1317,730,587,396,243,153,921,487,434
"합계",은평구,역촌동,2160,1209,951,776,455,321,1384,754,630
"합계",은평구,신사1동,1242,728,514,470,289,181,772,439,333
"합계",은평구,신사2동,895,512,383,293,179,114,602,333,269
"합계",은평구,증산동,643,378,265,220,136,84,423,242,181
"합계",은평구,수색동,829,439,390,311,176,135,518,263,255
"합계",은평구,진관동,1942,1133,809,741,472,269,1201,661,540
"합계",은평구,기타,-,-,-,-,-,-,-,-,-
"합계",종로구,소계,5538,3190,2348,1918,1154,764,3620,2036,1584
"합계",종로구,청운효자동,413,219,194,182,105,77,231,114,117
"합계",종로구,사직동,257,141,116,122,72,50,135,69,66
"합계",종로구,삼청동,92,54,38,38,20,18,54,34,20
"합계",종로구,부암동,304,175,129,122,74,48,182,101,81
"합계",종로구,평창동,487,268,219,164,88,76,323,180,143
"합계",종로구,무악동,305,163,142,112,69,43,193,94,99
"합계",종로구,교남동,340,173,167,113,67,46,227,106,121
"합계",종로구,가회동,155,83,72,63,32,31,92,51,41
"합계",종로구,종로1.2.3.4가동,351,277,74,120,96,24,231,181,50
"합계",종로구,종로5.6가동,236,149,87,83,48,35,153,101,52
"합계",종로구,이화동,283,156,127,89,52,37,194,104,90
"합계",종로구,혜화동,533,309,224,200,125,75,333,184,149
"합계",종로구,창신1동,277,165,112,95,63,32,182,102,80
"합계",종로구,창신2동,475,266,209,127,75,52,348,191,157
"합계",종로구,창신3동,331,184,147,91,55,36,240,129,111
"합계",종로구,숭인1동,295,153,142,89,41,48,206,112,94
"합계",종로구,숭인2동,404,255,149,108,72,36,296,183,113
"합계",종로구,기타,-,-,-,-,-,-,-,-,-
"합계",중구,소계,5094,2896,2198,1688,1015,673,3406,1881,1525
"합계",중구,소공동,37,22,15,8,5,3,29,17,12
"합계",중구,회현동,228,144,84,85,54,31,143,90,53
"합계",중구,명동,98,48,50,38,19,19,60,29,31
"합계",중구,필동,175,97,78,62,31,31,113,66,47
"합계",중구,장충동,175,100,75,56,30,26,119,70,49
"합계",중구,광희동,202,113,89,62,35,27,140,78,62
"합계",중구,을지로동,87,56,31,20,9,11,67,47,20
"합계",중구,신당동,380,226,154,127,80,47,253,146,107
"합계",중구,다산동,608,346,262,193,118,75,415,228,187
"합계",중구,약수동,785,400,385,265,155,110,520,245,275
"합계",중구,청구동,467,256,211,151,91,60,316,165,151
"합계",중구,신당5동,475,286,189,152,98,54,323,188,135
"합계",중구,동화동,408,227,181,132,83,49,276,144,132
"합계",중구,황학동,489,276,213,160,97,63,329,179,150
"합계",중구,중림동,480,299,181,177,110,67,303,189,114
"합계",중구,기타,-,-,-,-,-,-,-,-,-
"합계",중랑구,소계,19988,11583,8405,7052,4239,2813,12936,7344,5592
"합계",중랑구,면목2동,1245,727,518,381,239,142,864,488,376
"합계",중랑구,면목4동,1169,677,492,505,301,204,664,376,288
"합계",중랑구,면목5동,603,378,225,195,119,76,408,259,149
"합계",중랑구,면목본동,1636,941,695,519,303,216,1117,638,479
"합계",중랑구,면목7동,996,576,420,326,196,130,670,380,290
"합계",중랑구,면목3.8동,1249,742,507,418,260,158,831,482,349
"합계",중랑구,상봉1동,1406,816,590,625,366,259,781,450,331
"합계",중랑구,상봉2동,856,494,362,257,150,107,599,344,255
"합계",중랑구,중화1동,880,554,326,287,201,86,593,353,240
"합계",중랑구,중화2동,1409,830,579,467,285,182,942,545,397
"합계",중랑구,묵1동,1381,802,579,452,279,173,929,523,406
"합계",중랑구,묵2동,898,516,382,245,146,99,653,370,283
"합계",중랑구,망우본동,1974,1141,833,679,400,279,1295,741,554
"합계",중랑구,망우3동,915,532,383,303,171,132,612,361,251
"합계",중랑구,신내1동,1966,1089,877,751,445,306,1215,644,571
"합계",중랑구,신내2동,1405,768,637,642,378,264,763,390,373
"합계",중랑구,기타,-,-,-,-,-,-,-,-,-
